Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2021-02;0087755009;Toulon;21;639;96.71
2021-02;0087757526;Saint-Raphaël Valescure;53;693;92.35
2021-02;0087757625;Cannes;61;891;93.15
2021-02;0087764001;Montélimar;13;256;94.92
2021-02;0087773002;Montpellier Saint-Roch;33;761;95.66
2017-03;0087147322;Meuse TGV;6;286;97.9
2017-03;0087300863;Besançon Franche-Comté TGV;20;234;91.45
2017-03;0087318964;Avignon TGV;17;506;96.64
2017-03;0087343004;Valenciennes;15;564;97.34
2017-03;0087474098;Quimper;5;408;98.77
2017-03;0087476606;Vannes;90;606;85.15
2017-03;0087481705;Saint-Nazaire;23;356;93.54
2017-03;0087486019;La Roche-sur-Yon;5;300;98.33
2017-03;0087571000;Tours;19;587;96.76
2017-03;0087584052;Libourne;24;306;92.16
2017-03;0087615286;Carcassonne;15;434;96.54
2017-03;0087673004;Bayonne;8;294;97.28
2017-03;0087718007;Besançon Viotte;26;585;95.56
2017-03;0087722025;Lyon Perrache;17;569;97.01
2017-03;0087723197;Lyon Part Dieu;50;743;93.27
2017-03;0087726000;Saint-Étienne Châteaucreux;24;468;94.87
2017-03;0087741009;Chambéry - Challes-les-Eaux;50;751;93.34
2017-03;0087746008;Annecy;16;356;95.51
2017-03;0087764001;Montélimar;23;251;90.84
2018-03;0087171009;Reims;14;702;98.01
2018-03;0087171926;Champagne-Ardenne TGV;52;631;91.76
2018-03;0087281006;Dunkerque;23;441;94.78
2018-03;0087319012;Aix-en-Provence TGV;89;648;86.27
2018-03;0087345025;Lens;41;738;94.44
2018-03;0087384008;Paris Saint-Lazare;22;605;96.36
2018-03;0087387001;Évreux Normandie;17;296;94.26
2018-03;0087411017;Rouen Rive Droite;47;654;92.81
2018-03;0087444265;Lisieux;9;236;96.19
2018-03;0087444877;Cherbourg;12;263;95.44
2018-03;0087471003;Rennes;42;538;92.19
2018-03;0087474007;Brest;19;326;94.17
2018-03;0087474338;Morlaix;24;356;93.26
2018-03;0087478404;Laval;27;422;93.6
2018-03;0087481705;Saint-Nazaire;8;289;97.23
2018-03;0087486019;La Roche-sur-Yon;12;300;96.0
2018-03;0087571000;Tours;21;593;96.46
2018-03;0087576207;Bourges;6;356;98.31
2018-03;0087584052;Libourne;7;309;97.73
2018-03;0087673004;Bayonne;23;282;91.84
2018-03;0087686006;Paris Gare de Lyon Hall 1 & 2;51;1025;95.02
2018-03;0087713040;Dijon;51;800;93.62
2018-03;0087757674;Antibes;71;721;90.15
2018-03;0087762906;Lyon Saint-Exupéry TGV;36;391;90.79
2018-03;0087781005;Béziers;25;416;93.99
2019-03;0087171009;Reims;17;799;97.87
2019-03;0087192039;Metz Ville;35;622;94.37
2019-03;0087212027;Strasbourg;46;710;93.52
2019-03;0087281071;Calais - Fréthun;14;576;97.57
2019-03;0087300863;Besançon Franche-Comté TGV;15;285;94.74
2019-03;0087313882;TGV Haute Picardie;32;719;95.55
2019-03;0087318964;Avignon TGV;23;528;95.64
2019-03;0087342014;Arras;54;738;92.68
2019-03;0087387001;Évreux Normandie;29;280;89.64
2019-03;0087411017;Rouen Rive Droite;29;600;95.17
2019-03;0087444372;Trouville - Deauville;7;128;94.53
2019-03;0087576207;Bourges;4;265;98.49
2019-03;0087586008;Agen;18;315;94.29
2019-03;0087611004;Toulouse Matabiau;18;612;97.06
2019-03;0087741728;Moûtiers - Salins - Brides-les-Bains;10;225;95.56
2019-03;0087745000;Bellegarde;16;507;96.84
2019-03;0087757625;Cannes;134;983;86.37
2019-03;0087762906;Lyon Saint-Exupéry TGV;33;327;89.91
2019-03;0087763029;Valence TGV Rhône-Alpes Sud;49;714;93.14
2020-03;0087182014;Colmar;4;52;92.31
2020-03;0087182063;Mulhouse;2;163;98.77
2020-03;0087192039;Metz Ville;5;157;96.82
2020-03;0087271007;Paris Gare du Nord;39;724;94.61
2020-03;0087300822;Belfort - Montbéliard TGV;7;84;91.67
2020-03;0087313882;TGV Haute Picardie;8;160;95.0
2020-03;0087318964;Avignon TGV;9;254;96.46
2020-03;0087411017;Rouen Rive Droite;5;153;96.73
2020-03;0087471003;Rennes;23;321;92.83
2020-03;0087476606;Vannes;12;178;93.26
2020-03;0087478107;Saint-Malo;3;67;95.52
2020-03;0087478404;Laval;7;177;96.05
2020-03;0087574004;Blois - Chambord;11;127;91.34
2020-03;0087575142;Châtellerault;4;59;93.22
2020-03;0087576207;Bourges;3;148;97.97
2020-03;0087581009;Bordeaux Saint-Jean;8;175;95.43
2020-03;0087583005;Angoulême;11;191;94.24
2020-03;0087586008;Agen;7;80;91.25
2020-03;0087594002;Brive-la-Gaillarde;2;84;97.62
2020-03;0087615286;Carcassonne;1;65;98.46
2020-03;0087673400;Biarritz;10;178;94.38
2020-03;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;14;330;95.76
2020-03;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;5;138;96.38
2020-03;0087726000;Saint-Étienne Châteaucreux;14;176;92.05
2020-03;0087741728;Moûtiers - Salins - Brides-les-Bains;4;75;94.67
2020-03;0087755009;Toulon;12;240;95.0
2020-03;0087781104;Narbonne;2;80;97.5
2021-03;0087118000;Troyes;30;369;91.87
2021-03;0087271007;Paris Gare du Nord transmanche;77;1423;94.59
2021-03;0087281071;Calais - Fréthun;15;645;97.67
2021-03;0087393702;Massy TGV;29;646;95.51
2021-03;0087411017;Rouen Rive Droite;12;340;96.47
2021-03;0087476200;Auray;9;284;96.83
2021-03;0087547000;Paris Austerlitz;41;592;93.07
2021-03;0087571216;Vendôme - Villiers-sur-Loir;15;144;89.58
2021-03;0087586008;Agen;29;308;90.58
2021-03;0087671339;Lourdes;4;320;98.75
2021-03;0087723197;Lyon Part Dieu;10;349;97.13
2021-03;0087746008;Annecy;9;365;97.53
2021-03;0087756056;Nice;52;922;94.36
2021-03;0087762906;Lyon Saint-Exupéry TGV;18;339;94.69
2021-03;0087781104;Narbonne;10;384;97.4
2017-04;0087111849;Marne-la-Vallée Chessy;62;769;91.94
2017-04;0087223263;Lille Europe;27;584;95.38
2017-04;0087300822;Belfort - Montbéliard TGV;24;317;92.43
2017-04;0087313874;Amiens;40;600;93.33
2017-04;0087411017;Rouen Rive Droite;46;511;91.0
2017-04;0087571216;Vendôme - Villiers-sur-Loir;27;423;93.62
2017-04;0087575001;Poitiers;28;563;95.03
2017-04;0087576009;Vierzon;19;304;93.75
2017-04;0087581009;Bordeaux Saint-Jean;44;626;92.97
2017-04;0087583005;Angoulême;19;485;96.08
2017-04;0087584052;Libourne;17;304;94.41
2017-04;0087611244;Montauban Ville Bourbon;19;325;94.15
2017-04;0087673400;Biarritz;12;363;96.69
2017-04;0087686006;Paris Gare de Lyon Hall 1 & 2;44;986;95.54
2017-04;0087781005;Béziers;18;430;95.81
2018-04;0087113001;Paris Est;62;655;90.53
2018-04;0087141002;Nancy;46;606;92.41
2018-04;0087286005;Lille Flandres;69;576;88.02
2018-04;0087300863;Besançon Franche-Comté TGV;15;299;94.98
2018-04;0087313882;TGV Haute Picardie;17;560;96.96
2018-04;0087342014;Arras;33;742;95.55
2018-04;0087345009;Douai;27;516;94.77
2018-04;0087345025;Lens;40;588;93.2
2018-04;0087411017;Rouen Rive Droite;38;610;93.77
2018-04;0087444372;Trouville - Deauville;6;98;93.88
2018-04;0087474007;Brest;24;327;92.66
2018-04;0087476606;Vannes;23;347;93.37
2018-04;0087478107;Saint-Malo;57;265;78.49
2018-04;0087481754;La Baule-Escoublac;15;260;94.23
2018-04;0087484006;Angers Saint-Laud;87;708;87.71
2018-04;0087485003;La Rochelle;42;473;91.12
2018-04;0087485300;Niort;29;469;93.82
2018-04;0087543009;Orléans;37;625;94.08
2018-04;0087586008;Agen;15;318;95.28
2018-04;0087597005;Châteauroux;2;343;99.42
2018-04;0087611244;Montauban Ville Bourbon;13;409;96.82
2018-04;0087671339;Lourdes;4;320;98.75
2018-04;0087673004;Bayonne;12;276;95.65
2018-04;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;29;635;95.43
2018-04;0087725705;Mâcon Loché TGV;11;309;96.44
2018-04;0087741728;Moûtiers - Salins - Brides-les-Bains;14;300;95.33
2018-04;0087745000;Bellegarde;11;408;97.3
2018-04;0087747006;Grenoble;44;684;93.57
2018-04;0087775007;Nîmes;28;820;96.59
2019-04;0087141002;Nancy;46;684;93.27
2019-04;0087182014;Colmar;32;273;88.28
2019-04;0087192039;Metz Ville;32;622;94.86
2019-04;0087319012;Aix-en-Provence TGV;93;691;86.54
2019-04;0087343004;Valenciennes;14;567;97.53
2019-04;0087411017;Rouen Rive Droite;31;621;95.01
2019-04;0087444265;Lisieux;3;149;97.99
2019-04;0087474007;Brest;25;335;92.54
2019-04;0087474338;Morlaix;22;365;93.97
2019-04;0087481754;La Baule-Escoublac;10;260;96.15
2019-04;0087485003;La Rochelle;19;480;96.04
2019-04;0087485300;Niort;17;407;95.82
2019-04;0087543009;Orléans;31;646;95.2
2019-04;0087543017;Les Aubrais;14;262;94.66
2019-04;0087571240;Saint-Pierre-des-Corps;52;618;91.59
2019-04;0087574004;Blois - Chambord;13;263;95.06
2019-04;0087575001;Poitiers;27;582;95.36
2019-04;0087576207;Bourges;9;312;97.12
2019-04;0087611004;Toulouse Matabiau;18;557;96.77
2019-04;0087755009;Toulon;42;632;93.35
2019-04;0087755447;Les Arcs - Draguignan;32;486;93.42
2019-04;0087757625;Cannes;90;697;87.09
2019-04;0087762906;Lyon Saint-Exupéry TGV;34;310;89.03
2019-04;0087773002;Montpellier Saint-Roch;51;713;92.85
2019-04;0087773200;Sète;40;402;90.05
2019-04;0087781104;Narbonne;48;454;89.43
2021-04;0087118000;Troyes;22;293;92.49
2021-04;0087171009;Reims;6;597;98.99
2021-04;0087172007;Charleville-Mézières;9;672;98.66
2021-04;0087182014;Colmar;15;349;95.7
2021-04;0087191007;Thionville;30;340;91.18
2021-04;0087212027;Strasbourg;44;844;94.79
2021-04;0087281006;Dunkerque;22;272;91.91
2021-04;0087342014;Arras;19;335;94.33
2021-04;0087476002;Lorient Bretagne Sud;13;489;97.34
2021-04;0087476200;Auray;4;178;97.75
2021-04;0087484006;Angers Saint-Laud;94;695;86.47
2021-04;0087486019;La Roche-sur-Yon;4;237;98.31
2021-04;0087574004;Blois - Chambord;23;114;79.82
2021-04;0087586008;Agen;7;378;98.15
2021-04;0087671339;Lourdes;5;400;98.75
2021-04;0087672006;Pau;7;174;95.98
2021-04;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;16;317;94.95
2021-04;0087741793;Bourg-Saint-Maurice;11;157;92.99
2021-04;0087743005;Bourg-en-Bresse;12;255;95.29
2021-04;0087781278;Agde;21;264;92.05
2017-05;0087172007;Charleville-Mézières;25;828;96.98
2017-05;0087223263;Lille Europe;39;669;94.17
2017-05;0087281006;Dunkerque;25;444;94.37
2017-05;0087300822;Belfort - Montbéliard TGV;23;279;91.76
2017-05;0087342014;Arras;48;830;94.22
2017-05;0087345009;Douai;23;646;96.44
2017-05;0087384008;Paris Saint-Lazare;25;625;96.0
2017-05;0087387001;Évreux Normandie;15;213;92.96
2017-05;0087393702;Massy TGV;13;585;97.78
2017-05;0087471003;Rennes;16;416;96.15
2017-05;0087474098;Quimper;7;197;96.45
2017-05;0087478107;Saint-Malo;21;442;95.25
2017-05;0087543009;Orléans;71;673;89.45
2017-05;0087571000;Tours;20;578;96.54
2017-05;0087575001;Poitiers;32;564;94.33
2017-05;0087583005;Angoulême;18;337;94.66
2017-05;0087671339;Lourdes;1;320;99.69
2017-05;0087673004;Bayonne;23;292;92.12
2017-05;0087713040;Dijon;58;809;92.83
2017-05;0087725705;Mâcon Loché TGV;6;274;97.81
2017-05;0087741793;Bourg-Saint-Maurice;9;168;94.64
2017-05;0087746008;Annecy;17;368;95.38
2017-05;0087755009;Toulon;43;694;93.8
2017-05;0087773002;Montpellier Saint-Roch;65;672;90.33
2018-05;0087147322;Meuse TGV;15;358;95.81
2018-05;0087182063;Mulhouse;8;526;98.48
2018-05;0087192039;Metz Ville;35;614;94.3
2018-05;0087212027;Strasbourg;70;857;91.83
2018-05;0087271007;Paris Gare du Nord transmanche;133;1400;90.5
2018-05;0087281071;Calais - Fréthun;24;728;96.7
2018-05;0087387001;Évreux Normandie;18;295;93.9
2018-05;0087444000;Caen;32;671;95.23
2018-05;0087444265;Lisieux;10;171;94.15
2018-05;0087444877;Cherbourg;13;330;96.06
2018-05;0087471003;Rennes;46;499;90.78
2018-05;0087474338;Morlaix;14;269;94.8
2018-05;0087543009;Orléans;34;669;94.92
2018-05;0087543017;Les Aubrais;11;271;95.94
2018-05;0087574004;Blois - Chambord;14;284;95.07
2018-05;0087576009;Vierzon;2;208;99.04
2018-05;0087576207;Bourges;5;275;98.18
2018-05;0087586008;Agen;12;314;96.18
2018-05;0087594002;Brive-la-Gaillarde;19;439;95.67
2018-05;0087671339;Lourdes;4;320;98.75
2018-05;0087741793;Bourg-Saint-Maurice;9;160;94.38
2018-05;0087745000;Bellegarde;19;404;95.3
2018-05;0087757625;Cannes;184;888;79.28
2019-05;0087111849;Marne-la-Vallée Chessy;57;696;91.81
2019-05;0087147322;Meuse TGV;14;362;96.13
2019-05;0087171009;Reims;10;702;98.58
2019-05;0087171926;Champagne-Ardenne TGV;76;499;84.77
2019-05;0087182014;Colmar;28;266;89.47
2019-05;0087223263;Lille Europe;28;651;95.7
2019-05;0087271007;Paris Gare du Nord transmanche;102;1461;93.02
2019-05;0087271494;Aéroport Charles de Gaulle 2 TGV;39;552;92.93
2019-05;0087281071;Calais - Fréthun;18;667;97.3
2019-05;0087300822;Belfort - Montbéliard TGV;14;415;96.63
2019-05;0087300863;Besançon Franche-Comté TGV;14;276;94.93
2019-05;0087319012;Aix-en-Provence TGV;99;736;86.55
2019-05;0087384008;Paris Saint-Lazare;29;668;95.66
2019-05;0087413013;Le Havre;20;500;96.0
2019-05;0087474007;Brest;20;415;95.18
2019-05;0087481002;Nantes;47;611;92.31
2019-05;0087481754;La Baule-Escoublac;17;254;93.31
2019-05;0087586008;Agen;24;316;92.41
2019-05;0087611004;Toulouse Matabiau;20;558;96.42
2019-05;0087671339;Lourdes;4;320;98.75
2019-05;0087688887;Montpellier Sud de France;10;483;97.93
2019-05;0087722025;Lyon Perrache;25;761;96.71
2019-05;0087732008;Vichy;8;286;97.2
2019-05;0087741009;Chambéry - Challes-les-Eaux;14;365;96.16
2019-05;0087757625;Cannes;93;806;88.46
2019-05;0087762906;Lyon Saint-Exupéry TGV;29;321;90.97
2019-05;0087773200;Sète;37;497;92.56
2019-05;0087781104;Narbonne;34;546;93.77
2020-05;0087118000;Troyes;17;176;90.34
2020-05;0087191007;Thionville;9;143;93.71
2020-05;0087387001;Évreux Normandie;3;67;95.52
2020-05;0087393702;Massy TGV;14;586;97.61
2020-05;0087411017;Rouen Rive Droite;1;57;98.25
2020-05;0087444265;Lisieux;2;52;96.15
2020-05;0087471003;Rennes;10;162;93.83
2020-05;0087474007;Brest;12;145;91.72
2020-05;0087476002;Lorient Bretagne Sud;10;193;94.82
2020-05;0087481002;Nantes;12;283;95.76
2020-05;0087575001;Poitiers;8;185;95.68
2020-05;0087575142;Châtellerault;6;85;92.94
2020-05;0087751008;Marseille Saint-Charles;20;309;93.53
2020-05;0087781005;Béziers;5;61;91.8
2021-05;0087141002;Nancy;29;662;95.62
2021-05;0087192039;Metz Ville;24;467;94.86
2021-05;0087212027;Strasbourg;23;835;97.25
2021-05;0087271007;Paris Gare du Nord;63;1421;95.57
2021-05;0087300822;Belfort - Montbéliard TGV;31;329;90.58
2021-05;0087313882;TGV Haute Picardie;11;398;97.24
2021-05;0087318964;Avignon TGV;25;628;96.02
2021-05;0087343004;Valenciennes;6;241;97.51
2021-05;0087345025;Lens;19;277;93.14
2021-05;0087411017;Rouen Rive Droite;17;410;95.85
2021-05;0087444372;Trouville - Deauville;8;138;94.2
2021-05;0087471003;Rennes;25;510;95.1
2021-05;0087476002;Lorient Bretagne Sud;8;388;97.94
2021-05;0087476200;Auray;2;183;98.91
2021-05;0087481705;Saint-Nazaire;9;340;97.35
2021-05;0087485003;La Rochelle;23;243;90.53
2021-05;0087547000;Paris Austerlitz;33;622;94.69
2021-05;0087576009;Vierzon;12;261;95.4
2021-05;0087576207;Bourges;14;250;94.4
2021-05;0087592006;Limoges Bénédictins;18;316;94.3
2021-05;0087611244;Montauban Ville Bourbon;15;323;95.36
2021-05;0087741728;Moûtiers - Salins - Brides-les-Bains;2;106;98.11
2021-05;0087751008;Marseille Saint-Charles;56;653;91.42
2021-05;0087757625;Cannes;75;864;91.32
2021-05;0087757674;Antibes;76;733;89.63
2021-05;0087773002;Montpellier Saint-Roch;42;784;94.64
2021-05;0087773200;Sète;10;332;96.99
2017-06;0087142109;Lorraine TGV;39;411;90.51
2017-06;0087172007;Charleville-Mézières;13;459;97.17
2017-06;0087281006;Dunkerque;22;379;94.2
2017-06;0087300863;Besançon Franche-Comté TGV;13;227;94.27
2017-06;0087313874;Amiens;31;644;95.19
2017-06;0087313882;TGV Haute Picardie;13;640;97.97
2017-06;0087318964;Avignon TGV;26;479;94.57
2017-06;0087319012;Aix-en-Provence TGV;140;783;82.12
2017-06;0087473009;Saint-Brieuc;37;320;88.44
2017-06;0087476606;Vannes;63;261;75.86
2017-06;0087481002;Nantes;38;602;93.69
2017-06;0087481754;La Baule-Escoublac;22;273;91.94
2017-06;0087484006;Angers Saint-Laud;76;710;89.3
2017-06;0087486019;La Roche-sur-Yon;5;300;98.33
2017-06;0087543017;Les Aubrais;16;257;93.77
2017-06;0087547000;Paris Austerlitz;33;546;93.96
2017-06;0087673004;Bayonne;16;300;94.67
2017-06;0087725705;Mâcon Loché TGV;3;329;99.09
2017-06;0087734004;Clermont-Ferrand;70;485;85.57
2017-06;0087747006;Grenoble;23;621;96.3
2017-06;0087755009;Toulon;59;683;91.36
2017-06;0087757526;Saint-Raphaël Valescure;79;758;89.58
2017-06;0087757625;Cannes;122;838;85.44
2017-06;0087762906;Lyon Saint-Exupéry TGV;52;542;90.41
2017-06;0087764001;Montélimar;29;234;87.61
2017-06;0087773002;Montpellier Saint-Roch;87;691;87.41
2017-06;0087784009;Perpignan;32;582;94.5
2018-06;0087142109;Lorraine TGV;27;330;91.82
2018-06;0087171009;Reims;5;601;99.17
2018-06;0087212027;Strasbourg;84;622;86.5
2018-06;0087271007;Paris Gare du Nord;144;1448;90.06
2018-06;0087276691;Compiègne;33;277;88.09
2018-06;0087281006;Dunkerque;17;398;95.73
2018-06;0087281071;Calais - Fréthun;19;617;96.92
2018-06;0087393702;Massy TGV;22;568;96.13
2018-06;0087413013;Le Havre;11;446;97.53
2018-06;0087444000;Caen;33;664;95.03
2018-06;0087444877;Cherbourg;12;264;95.45
2018-06;0087473009;Saint-Brieuc;19;327;94.19
2018-06;0087476200;Auray;7;209;96.65
2018-06;0087478404;Laval;17;335;94.93
2018-06;0087486019;La Roche-sur-Yon;5;225;97.78
2018-06;0087543009;Orléans;33;642;94.86
2018-06;0087592006;Limoges Bénédictins;6;340;98.24
2018-06;0087597005;Châteauroux;0;326;100.0
2018-06;0087615286;Carcassonne;10;293;96.59
2018-06;0087734004;Clermont-Ferrand;33;481;93.14
2018-06;0087743005;Bourg-en-Bresse;19;379;94.99
2018-06;0087755009;Toulon;30;648;95.37
2018-06;0087756056;Nice;68;742;90.84
2018-06;0087757526;Saint-Raphaël Valescure;62;768;91.93
2018-06;0087757674;Antibes;91;718;87.33
2018-06;0087773002;Montpellier Saint-Roch;108;726;85.12
2018-06;0087773200;Sète;38;391;90.28
2018-06;0087775007;Nîmes;21;725;97.1
2018-06;0087781104;Narbonne;56;456;87.72
2019-06;0087118000;Troyes;35;322;89.13
2019-06;0087147322;Meuse TGV;10;297;96.63
2019-06;0087171926;Champagne-Ardenne TGV;45;497;90.95
2019-06;0087271007;Paris Gare du Nord;98;1446;93.22
2019-06;0087281006;Dunkerque;16;369;95.66
2019-06;0087313882;TGV Haute Picardie;31;560;94.46
2019-06;0087387001;Évreux Normandie;22;292;92.47
2019-06;0087444877;Cherbourg;6;264;97.73
2019-06;0087473009;Saint-Brieuc;61;270;77.41
2019-06;0087474098;Quimper;0;249;100.0
2019-06;0087571240;Saint-Pierre-des-Corps;27;613;95.6
2019-06;0087576207;Bourges;4;279;98.57
2019-06;0087592006;Limoges Bénédictins;10;328;96.95
2019-06;0087594002;Brive-la-Gaillarde;5;339;98.53
2019-06;0087615286;Carcassonne;12;337;96.44
2019-06;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;9;315;97.14
2019-06;0087718007;Besançon Viotte;53;681;92.22
2019-06;0087745000;Bellegarde;24;404;94.06
2019-06;0087757674;Antibes;151;677;77.7
2019-06;0087773200;Sète;32;423;92.43
2020-06;0087141002;Nancy;32;669;95.22
2020-06;0087286005;Lille Flandres;17;312;94.55
2020-06;0087300863;Besançon Franche-Comté TGV;10;200;95.0
2020-06;0087444372;Trouville - Deauville;3;99;96.97
2020-06;0087476002;Lorient Bretagne Sud;13;357;96.36
2020-06;0087476606;Vannes;15;439;96.58
2020-06;0087478107;Saint-Malo;2;69;97.1
2020-06;0087547000;Paris Austerlitz;9;196;95.41
2020-06;0087576207;Bourges;5;278;98.2
2020-06;0087581009;Bordeaux Saint-Jean;46;427;89.23
2020-06;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;26;657;96.04
2020-06;0087688887;Montpellier Sud de France;0;68;100.0
2020-06;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;9;288;96.88
2020-06;0087725705;Mâcon Loché TGV;6;167;96.41
2020-06;0087726000;Saint-Étienne Châteaucreux;5;68;92.65
2020-06;0087757625;Cannes;40;542;92.62
2020-06;0087773002;Montpellier Saint-Roch;21;389;94.6
2020-06;0087773200;Sète;29;379;92.35
2017-07;0087141002;Nancy;38;630;93.97
2017-07;0087142109;Lorraine TGV;31;413;92.49
2017-07;0087147322;Meuse TGV;7;215;96.74
2017-07;0087172007;Charleville-Mézières;11;644;98.29
2017-07;0087192039;Metz Ville;25;623;95.99
2017-07;0087384008;Paris Saint-Lazare;33;617;94.65
2017-07;0087473009;Saint-Brieuc;12;331;96.37
2017-07;0087474007;Brest;22;334;93.41
2017-07;0087476200;Auray;6;71;91.55
2017-07;0087478107;Saint-Malo;12;85;85.88
2017-07;0087481754;La Baule-Escoublac;23;282;91.84
2017-07;0087571216;Vendôme - Villiers-sur-Loir;27;423;93.62
2017-07;0087574004;Blois - Chambord;30;268;88.81
2017-07;0087581009;Bordeaux Saint-Jean;58;833;93.04
2017-07;0087584052;Libourne;15;309;95.15
2017-07;0087597005;Châteauroux;16;374;95.72
2017-07;0087686006;Paris Gare de Lyon Hall 1 & 2;37;998;96.29
2017-07;0087741793;Bourg-Saint-Maurice;5;167;97.01
2017-07;0087747006;Grenoble;28;669;95.81
2017-07;0087751008;Marseille Saint-Charles;90;680;86.76
2017-07;0087755009;Toulon;73;695;89.5
2017-07;0087763029;Valence TGV Rhône-Alpes Sud;63;727;91.33
2017-07;0087781005;Béziers;30;415;92.77
2017-07;0087784009;Perpignan;26;572;95.45
2018-07;0087182014;Colmar;11;281;96.09
2018-07;0087191007;Thionville;48;417;88.49
2018-07;0087223263;Lille Europe;32;658;95.14
2018-07;0087300822;Belfort - Montbéliard TGV;34;416;91.83
2018-07;0087319012;Aix-en-Provence TGV;71;668;89.37
2018-07;0087391003;Paris Montparnasse Hall 1 & 2;103;1861;94.47
2018-07;0087413013;Le Havre;10;434;97.7
2018-07;0087444372;Trouville - Deauville;7;150;95.33
2018-07;0087474007;Brest;17;345;95.07
2018-07;0087474338;Morlaix;16;352;95.45
2018-07;0087476002;Lorient Bretagne Sud;46;254;81.89
2018-07;0087476606;Vannes;40;270;85.19
2018-07;0087484006;Angers Saint-Laud;49;656;92.53
2018-07;0087485003;La Rochelle;30;469;93.6
2018-07;0087486019;La Roche-sur-Yon;11;150;92.67
2018-07;0087543009;Orléans;45;657;93.15
2018-07;0087574004;Blois - Chambord;25;267;90.64
2018-07;0087576009;Vierzon;13;392;96.68
2018-07;0087594002;Brive-la-Gaillarde;9;336;97.32
2018-07;0087686006;Paris Gare de Lyon Hall 1 & 2;80;985;91.88
2018-07;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;31;650;95.23
2018-07;0087726000;Saint-Étienne Châteaucreux;43;468;90.81
2018-07;0087741793;Bourg-Saint-Maurice;19;157;87.9
2018-07;0087745000;Bellegarde;23;408;94.36
